row ID	Protein IDs	Protein names	id	logFC	P.Value	adj.P.Val
Row245	O60313;REV__Q8IYJ2	Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1	494	0.4585250907341525	0.0514367924477544	0.25911503635797095
Row246	O60318	Germinal-center associated nuclear protein	495			
Row247	O60341	Lysine-specific histone demethylase 1A	496	3.0908018659280323	0.01138696506346694	0.12048143680055343
Row248	O60343	TBC1 domain family member 4	497	0.592828907185087	0.02816892549825964	0.1847001178049431
Row249	O60443;REV__F4INK3	Non-syndromic hearing impairment protein 5	499	-0.2052755423137711	0.2575416562848237	0.5503771592164202
Row250	O60449;REV__Q9NZI7	Lymphocyte antigen 75	500	0.23765686371916317	0.8306281892215339	0.9250448062276523
Row251	O60488	Long-chain-fatty-acid--CoA ligase 4	501	0.16966369220746103	0.32731409354989893	0.6132672226205328
Row252	O60499	Syntaxin-10	502	-1.8828258826255215	0.07286803758863399	0.3065845130121502
Row253	O60502	Protein O-GlcNAcase	503	0.5330231788357978	0.42379102169420074	0.6934762173177831
Row254	O60506	Heterogeneous nuclear ribonucleoprotein Q	504	-0.05060072030928353	0.6262306619757694	0.8219331382799173
Row255	O60547	GDP-mannose 4,6 dehydratase	505	-0.12292432556482424	0.902195089942942	0.9597405064906539
Row256	O60563	Cyclin-T1	506			
Row257	O60566	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	507			
Row258	O60568	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3	508			
Row259	O60573	Eukaryotic translation initiation factor 4E type 2	509	-0.983540413081677	0.12467946561323517	0.39875713875085766
Row260	O60610	Protein diaphanous homolog 1	510	0.16389290173805904	0.16149021971715932	0.4496559235423306
Row261	O60613	15 kDa selenoprotein	511	-0.35311249486330354	0.17069362766222038	0.4551830070992543
Row262	O60637	Tetraspanin-3	512			
Row263	O60645	Exocyst complex component 3	513	-0.7993267436999645	0.07650234825831813	0.3119267017383358
Row264	O60664	Perilipin-3	514	0.0465955181720652	0.8758498226261233	0.9481146594764636
Row265	O60678	Protein arginine N-methyltransferase 3	515	0.7881976266698061	0.41276215632315194	0.6832178349267488
Row266	O60684;O15131	Importin subunit alpha-7	516	0.00375825274890218	0.9880120615789224	0.9954305821778086
Row267	O60701	UDP-glucose 6-dehydrogenase	517	0.1407827692958996	0.8278541927342455	0.9242910654128188
Row268	O60711	Leupaxin	518	0.040997457545280724	0.7373019685031661	0.8805926631273049
Row269	O60739	Eukaryotic translation initiation factor 1b	519			
Row270	O60749	Sorting nexin-2	520	0.09355460547917716	0.5781792298022557	0.8005323215953222
Row271	O60762	Dolichol-phosphate mannosyltransferase subunit 1	521	-1.333128115085195	0.24059665114359827	0.531220130273674
Row272	O60763	General vesicular transport factor p115	522	0.8398459119710999	0.1347176675721543	0.41312183723882456
Row273	O60783	28S ribosomal protein S14, mitochondrial	523	-1.541331698378002	0.06191102371784287	0.283350917852825
Row274	O60784	Target of Myb protein 1	524	2.1531645788543585	0.17509317770511862	0.4586291575736559
Row275	O60826	Coiled-coil domain-containing protein 22	525	0.050221426665746804	0.9153353880304932	0.9636483828338146
Row276	O60831	PRA1 family protein 2	526			
Row277	O60832	H/ACA ribonucleoprotein complex subunit 4	527	0.2876049622908248	0.13500853687882317	0.4134286316040311
Row278	O60841	Eukaryotic translation initiation factor 5B	528	-0.014794822316968492	0.9290611713320104	0.9691125716509169
Row279	O60869	Endothelial differentiation-related factor 1	529	-0.07225931963760246	0.48059210818918696	0.7420020415138493
Row280	O60884	DnaJ homolog subfamily A member 2	530	0.38105244873376165	0.027569833361912283	0.1837159098969866
Row281	O60885;Q58F21	Bromodomain-containing protein 4	531	0.6034209805008359	0.010094958280434092	0.11245402582581675
Row282	O60888	Protein CutA	532	0.031474830155211464	0.8976352295039274	0.9586994349226216
Row283	O60925	Prefoldin subunit 1	533			
Row284	O60942	mRNA-capping enzyme;Polynucleotide 5-triphosphatase;mRNA guanylyltransferase	534	-0.9048302935356567	0.014691679971950028	0.13990270734579513
Row285	O75027	ATP-binding cassette sub-family B member 7, mitochondrial	564			
Row286	O75083	WD repeat-containing protein 1	565	0.11157045543819422	0.40236557495309583	0.676414110057824
Row287	O75116	Rho-associated protein kinase 2	566	-0.17400666408548204	0.3832899568073839	0.6574502919787317
Row288	O75122	CLIP-associating protein 2	567			
Row289	O75131;Q96FN4;Q8IYJ1;Q96A23;O95741;Q86YQ8;Q9HCH3;Q9UBL6	Copine-3	568	0.4592868628270601	0.10278529923079538	0.3646855365357112
Row290	O75146	Huntingtin-interacting protein 1-related protein	569	-2.3916258161778856	0.13825532163264437	0.4177376760077443
Row291	O75150;REV__Q8TBY8;REV__A6NE52	E3 ubiquitin-protein ligase BRE1B	570	0.6119668801016296	0.051687615640596075	0.2596056474711184
Row292	O75152;A0A1B0GUI2	Zinc finger CCCH domain-containing protein 11A	571	0.5858216261426925	0.6611460313336717	0.8388932184149889
Row293	O75153;Q9Y5I4	Clustered mitochondria protein homolog	572	-0.627397563414668	0.19945994808121684	0.48501298742648447
Row294	O75165;F4IVL6	DnaJ homolog subfamily C member 13	573			
Row295	O75175	CCR4-NOT transcription complex subunit 3	574			
Row296	O75223;M0QZK8	Gamma-glutamylcyclotransferase	576	0.4198224554067984	0.1304894308098444	0.40702508969035445
Row297	O75251	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	577	-0.8210413400402459	0.01866458933705205	0.1520743266923694
Row298	O75306	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	579	1.20843819701647	0.05729901358142967	0.27254884891098136
Row299	O75312	Zinc finger protein ZPR1	580	-0.7224334743068326	0.08749870485006533	0.33371599059094686
Row300	O75323	Protein NipSnap homolog 2	581	-0.19280351399691398	0.2632527636082772	0.5554840301441275
Row301	O75326	Semaphorin-7A	582	1.775790093666597	0.07911144341826623	0.3177373890758121
Row302	O75330	Hyaluronan mediated motility receptor	583	-4.390839259842675	0.02139649942733986	0.16112874058547774
Row303	O75340	Programmed cell death protein 6	584	-0.4158552945624798	0.022154092114255723	0.16431879377206757
Row304	O75347	Tubulin-specific chaperone A	585	0.4263598927922345	0.04103819511620725	0.22601632832657428
Row305	O75348;F2Z307;O95670	V-type proton ATPase subunit G 1	586	1.042477651040418	0.012800628789005578	0.1289674272530528
Row306	O75351	Vacuolar protein sorting-associated protein 4B	587	-0.008834468074716995	0.9808205486464631	0.9932700719054405
Row307	O75352	Mannose-P-dolichol utilization defect 1 protein	588	-0.37585863478437886	0.1698539362381136	0.4545864186535914
Row308	O75363	Breast carcinoma-amplified sequence 1	589	0.3119703920983632	0.6866245275737141	0.8541574401169844
Row309	O75367;Q9P0M6	Core histone macro-H2A.1	590	-0.046249966693775235	0.6862531155913766	0.8541574401169844
Row310	O75368	SH3 domain-binding glutamic acid-rich-like protein	591	-0.19741934893493251	0.361704558722985	0.6416777988883724
Row311	O75369	Filamin-B	592	1.9999452550395027	0.028117446400926106	0.1847001178049431
Row312	O75380	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	593			
Row313	O75381	Peroxisomal membrane protein PEX14	594	0.1382580123510877	0.8839860361545981	0.9528480921601733
Row314	O75390	Citrate synthase, mitochondrial	595	0.042415573602010426	0.6700220370238106	0.8427375599890451
Row315	O75394	39S ribosomal protein L33, mitochondrial	596	-0.6726452442802646	0.060240380184617894	0.28004661780313705
Row316	O75396	Vesicle-trafficking protein SEC22b	597	0.36480552230711893	0.1290719087028647	0.4048157056441536
Row317	O75400	Pre-mRNA-processing factor 40 homolog A	598	4.390069790904207	4.1484138816549806E-5	0.0021484417155518427
Row318	O75410	Transforming acidic coiled-coil-containing protein 1	599	-0.3501299843308061	0.06656747828499544	0.29409222667603513
Row319	O75427	Leucine-rich repeat and calponin homology domain-containing protein 4	600			
Row320	O75431	Metaxin-2	601	0.03129327746608013	0.9752962014235013	0.9904203817354312
Row321	O75436	Vacuolar protein sorting-associated protein 26A	602	0.46239339947188185	0.3497481446917391	0.6295466604451304
Row322	O75438	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	603	-0.3864280285875985	0.0854494669425828	0.3310325805964625
Row323	O75439	Mitochondrial-processing peptidase subunit beta	604	0.24334781489530855	0.44007787042098157	0.7095083962221396
Row324	O75475;REV__Q9LJQ9;P17039	PC4 and SFRS1-interacting protein	606	-0.17918594391524323	0.4039125175443612	0.6784452418145583
Row325	O75477	Erlin-1	607			
Row326	O75489	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	608	0.5058692258808151	0.1307529814500533	0.40702508969035445
Row327	O75494;Q8WXF0	Serine/arginine-rich splicing factor 10	609	2.059277778277867	0.0031842013408406584	0.052807653697537205
Row328	O75506	Heat shock factor-binding protein 1	610			
Row329	O75521	Enoyl-CoA delta isomerase 2, mitochondrial	611	-2.886222071456494	4.0643477992627315E-5	0.00214249191132564
Row330	O75530	Polycomb protein EED	612	0.10363240964857923	0.8847414026460145	0.9528480921601733
Row331	O75531	Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed	613	-0.27835196322477884	0.028772115397791852	0.18585401456079115
Row332	O75533	Splicing factor 3B subunit 1	614	0.1364035897398317	0.3218773217314859	0.6077508942052857
Row333	O75534	Cold shock domain-containing protein E1	615	0.393979951489559	0.019159750400327722	0.1536945195156724
Row334	O75569	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	616	0.36932741263212066	0.3320248359975869	0.6173775007362765
Row335	O75586	Mediator of RNA polymerase II transcription subunit 6	617			
Row336	O75592	E3 ubiquitin-protein ligase MYCBP2	618	0.785327265134832	0.12060839668088306	0.39428127021258785
Row337	O75600	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial	619			
Row338	O75607	Nucleoplasmin-3	620	-0.26614129078729576	0.16818809581016728	0.4537760214308266
Row339	O75608	Acyl-protein thioesterase 1	621	-0.2788833385940599	0.2924815935666023	0.5849631871332046
Row340	O75616	GTPase Era, mitochondrial	622	1.2153789612945118	0.0019099058415948176	0.037839208351596654
Row341	O75629	Protein CREG1	623			
Row342	O75643;Q86VH2	U5 small nuclear ribonucleoprotein 200 kDa helicase	624	0.17419486342066293	0.15752483984060725	0.44584211621234193
Row343	O75663	TIP41-like protein	625	0.32401276633278187	0.5665967876410273	0.7942040442147732
Row344	O75665	Oral-facial-digital syndrome 1 protein	626			
Row345	O75683	Surfeit locus protein 6	627	0.4036526508135445	0.23896903648171675	0.5302053688354498
Row346	O75688;O80482	Protein phosphatase 1B	628	-0.48877229890203466	0.03509775794296144	0.2063915965092075
Row347	O75691	Small subunit processome component 20 homolog	629	-0.14117107902428216	0.9183398785405616	0.9644848015025116
Row348	O75694	Nuclear pore complex protein Nup155	630	0.23004352695868135	0.2742034451280408	0.570435919674402
Row349	O75695	Protein XRP2	631	-0.9523881349233747	0.015457814445687099	0.14083786494959355
Row350	O75717	WD repeat and HMG-box DNA-binding protein 1	632	4.3448834556887626	1.5876687965312087E-5	0.0012333679703579285
Row351	O75746	Calcium-binding mitochondrial carrier protein Aralar1	633	1.1195457621329652	0.025933944897743543	0.17803954729799754
Row352	O75787;A0A1C7CYW4	Renin receptor	634			
Row353	O75791	GRB2-related adapter protein 2	635	-0.211053512900353	0.11258450655306469	0.37982795810816794
Row354	O75792	Ribonuclease H2 subunit A	636			
Row355	O75794	Cell division cycle protein 123 homolog	637	0.31494433487906903	0.6196852829316986	0.8182584748634107
Row356	O75821	Eukaryotic translation initiation factor 3 subunit G	638	-0.20801572311158267	0.2687059186524172	0.5613781408270622
Row357	O75822	Eukaryotic translation initiation factor 3 subunit J	639	-0.1660916162066144	0.19523909271424797	0.48244632450867003
Row358	O75828	Carbonyl reductase [NADPH] 3	640	-0.4043069369259875	0.020632471316379592	0.1597695732936987
Row359	O75832	26S proteasome non-ATPase regulatory subunit 10	641	0.29949584362556436	0.5282553224619708	0.7732370881495743
Row360	O75844	CAAX prenyl protease 1 homolog	642	1.4800557143478237	0.002069664949154122	0.039651246152777826
Row361	O75874	Isocitrate dehydrogenase [NADP] cytoplasmic	643	0.4827848249498743	0.1918226712271626	0.47846052762661206
Row362	O75880	Protein SCO1 homolog, mitochondrial	644	1.0250921720027861	0.41801926022266356	0.6886120849203698
Row363	O75886	Signal transducing adapter molecule 2	645			
Row364	O75909	Cyclin-K	646	0.25438881379395184	0.27938935420728467	0.5735447660778195
Row365	O75915	PRA1 family protein 3	647	-0.2937996068200306	0.061234049917854645	0.28200142801483136
Row366	O75934	Pre-mRNA-splicing factor SPF27	648	1.6346586503800573	0.0195798588110824	0.15541323290851908
Row367	O75937	DnaJ homolog subfamily C member 8	649	0.7272776587850913	0.09398115151889523	0.3462016961097442
Row368	O75940	Survival of motor neuron-related-splicing factor 30	650	-0.21839984283879232	0.6273087264717662	0.8219331382799173
Row369	O75947	ATP synthase subunit d, mitochondrial	651	0.0736577696055356	0.7100269496461519	0.8668319087491482
Row370	O75955	Flotillin-1	652	-0.14768381133797703	0.2443420165721423	0.5358823424375663
Row371	O75964	ATP synthase subunit g, mitochondrial	653			
Row372	O75995	SAM and SH3 domain-containing protein 3	654	0.0889537109148435	0.5284699728930008	0.7732370881495743
Row373	O76003	Glutaredoxin-3	655	-0.12931912406457968	0.2573416352908412	0.5503771592164202
Row374	O76021	Ribosomal L1 domain-containing protein 1	656	0.04706295718820641	0.7151760565233113	0.8693293768172513
Row375	O76031	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	657	0.7322600016560905	0.3543495088882383	0.6343479382887081
Row376	O76071	Probable cytosolic iron-sulfur protein assembly protein CIAO1	658	0.6299694774616427	0.3433056981999293	0.623671387528144
Row377	O76094	Signal recognition particle subunit SRP72	659	2.185526061368545	0.1721331102894524	0.45593904356740855
Row378	O94768	Serine/threonine-protein kinase 17B	712			
Row379	O94776	Metastasis-associated protein MTA2	713	0.007006634090910069	0.9585197677380032	0.9794220679690498
Row380	O94804	Serine/threonine-protein kinase 10	714	3.2769100388278503	1.7620605873514984E-4	0.006192384349835266
Row381	O94806	Serine/threonine-protein kinase D3	715	-0.5170619567996262	0.19350728142165347	0.47988071390833037
Row382	O94826	Mitochondrial import receptor subunit TOM70	716	-0.15290409259990767	0.2015341206660458	0.48724711237196333
Row383	O94832	Unconventional myosin-Id	717			
Row384	O94842;O94900;O15405	TOX high mobility group box family member 4	718			
Row385	O94855	Protein transport protein Sec24D	719	-0.10080578227240622	0.8843296898033076	0.9528480921601733
Row386	O94868	F-BAR and double SH3 domains protein 2	720	-0.041352630492720976	0.7814409545674414	0.9014512301223475
Row387	O94874	E3 UFM1-protein ligase 1	721	0.28979840762526976	0.49191570483168434	0.7503811638073171
Row388	O94886	CSC1-like protein 1	722	-0.3465572344865038	0.16478517677791543	0.45234673294061967
Row389	O94888	UBX domain-containing protein 7	723	0.11930441383555035	0.3629197569672518	0.6421283190178094
Row390	O94901	SUN domain-containing protein 1	724	0.4304515655928185	0.408243645662397	0.6812522566395681
Row391	O94903	Proline synthase co-transcribed bacterial homolog protein	725	0.12107850443260304	0.5038500631190046	0.7565673298139566
Row392	O94905	Erlin-2	726	-0.0715971925219634	0.6571353195149469	0.8388932184149889
Row393	O94906;Q9ZT71	Pre-mRNA-processing factor 6	727	0.11671952683546039	0.7063108676279265	0.8654505579154177
Row394	O94915	Protein furry homolog-like	728	-0.611482101787999	0.555906368247252	0.7860832612280322
Row395	O94925	Glutaminase kidney isoform, mitochondrial	729	0.06135974523216703	0.578597519210656	0.8005323215953222
Row396	O94973	AP-2 complex subunit alpha-2	732	-1.3533273895388547	0.015629643970261377	0.1419652584621895
Row397	O94979	Protein transport protein Sec31A	733	0.3421280251796155	0.11373837135079758	0.38184715621133236
Row398	O95070	Protein YIF1A	734	-1.0380717886252633	0.23324676107395448	0.5266199109315249
Row399	O95071	E3 ubiquitin-protein ligase UBR5	735	1.0933491031401772	0.004110991727653853	0.06287900300535841
Row400	O95081	Arf-GAP domain and FG repeat-containing protein 2	736	1.5145561946944284	0.0045050242058523975	0.06646421554805254
Row401	O95104;Q9UPN6	Splicing factor, arginine/serine-rich 15	737	-0.1985971169806824	0.27782534700708494	0.5735247722831572
Row402	O95139	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6	738	0.9459777896754602	0.04633375655804358	0.24424508814168688
Row403	O95159	Zinc finger protein-like 1	739			
Row404	O95163	Elongator complex protein 1	740	-1.336060997315986	0.17661419020483224	0.45983872530141773
Row405	O95168	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	741	0.9309142893134776	0.1732829111235902	0.4563168185877237
Row406	O95169	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	742			
Row407	O95182	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	743			
Row408	O95202;Q2VYF4	LETM1 and EF-hand domain-containing protein 1, mitochondrial	744	0.1618076811555227	0.4146612816569771	0.684608558977291
Row409	O95210	Starch-binding domain-containing protein 1	745			
Row410	O95218	Zinc finger Ran-binding domain-containing protein 2	746	-0.2045423277923213	0.20460985395087797	0.49099203546374093
Row411	O95229	ZW10 interactor	747			
Row412	O95232;P50151;P46019	Luc7-like protein 3	748	-0.17310017108032483	0.3632636493088556	0.6421283190178094
Row413	O95239;Q2VIQ3	Chromosome-associated kinesin KIF4A	749	0.70826060696605	0.0807564670355742	0.3225887560067862
